Camera,tube,Depth,Date,Root.length
Cam1_,122,3421,16/05/2019,161
Cam1_,122,3456,16/05/2019,421
Cam1_,122,3491,16/05/2019,8
Cam1_,122,3527,16/05/2019,363
Cam1_,122,3561,16/05/2019,134
Cam1_,122,3596,16/05/2019,859
Cam1_,122,3631,16/05/2019,57
Cam1_,122,3665,16/05/2019,108
Cam1_,122,3702,16/05/2019,695
Cam1_,122,3737,16/05/2019,304
Cam1_,122,3771,16/05/2019,0
Cam1_,122,3806,16/05/2019,240
Cam1_,122,3841,16/05/2019,508
Cam1_,122,3877,16/05/2019,886
Cam1_,122,3911,16/05/2019,1085
Cam1_,122,3947,16/05/2019,0
Cam1_,122,3981,16/05/2019,0
Cam1_,122,4016,16/05/2019,0
Cam1_,122,4050,16/05/2019,0
Cam1_,122,4087,16/05/2019,0
Cam1_,122,4122,16/05/2019,0
Cam1_,122,4156,16/05/2019,0
Cam1_,122,4191,16/05/2019,0
Cam1_,122,4226,16/05/2019,0
Cam1_,122,4262,16/05/2019,0
Cam1_,122,4296,16/05/2019,0
Cam1_,122,4332,16/05/2019,0
Cam1_,122,4367,16/05/2019,0
Cam1_,122,4400,16/05/2019,0
Cam1_,122,4436,16/05/2019,0
Cam1_,122,4472,16/05/2019,0
Cam1_,122,4505,16/05/2019,0
Cam1_,122,4541,16/05/2019,0
Cam1_,122,4576,16/05/2019,0
Cam1_,122,4613,16/05/2019,0
Cam1_,122,4647,16/05/2019,0
Cam1_,122,4680,16/05/2019,0
Cam1_,122,4716,16/05/2019,0
Cam1_,122,4751,16/05/2019,0
Cam1_,122,4787,16/05/2019,0
Cam1_,122,4821,16/05/2019,0
Cam1_,122,4858,16/05/2019,0
Cam1_,122,4891,16/05/2019,0
Cam1_,122,4927,16/05/2019,0
Cam1_,122,4962,16/05/2019,0
Cam1_,122,5003,16/05/2019,0
Cam1_,122,516,16/05/2019,0
Cam1_,122,551,16/05/2019,0
Cam1_,122,586,16/05/2019,0
Cam1_,122,622,16/05/2019,0
Cam1_,122,656,16/05/2019,169
Cam1_,122,690,16/05/2019,275
Cam1_,122,727,16/05/2019,428
Cam1_,122,762,16/05/2019,739
Cam1_,122,797,16/05/2019,239
Cam1_,122,832,16/05/2019,2007
Cam1_,122,866,16/05/2019,1163
Cam1_,122,901,16/05/2019,1556
Cam1_,122,935,16/05/2019,1156
Cam1_,122,971,16/05/2019,1514
Cam4_,123,1004,16/05/2019,1289
Cam4_,123,1041,16/05/2019,547
Cam4_,123,1077,16/05/2019,841
Cam4_,123,1111,16/05/2019,486
Cam4_,123,1145,16/05/2019,135
Cam4_,123,1181,16/05/2019,1002
Cam4_,123,1215,16/05/2019,504
Cam4_,123,1249,16/05/2019,326
Cam4_,123,1284,16/05/2019,831
Cam4_,123,1320,16/05/2019,1327
Cam4_,123,1354,16/05/2019,897
Cam4_,123,1391,16/05/2019,1140
Cam4_,123,1425,16/05/2019,971
Cam4_,123,1459,16/05/2019,202
Cam4_,123,1496,16/05/2019,633
Cam4_,123,1531,16/05/2019,1190
Cam4_,123,1566,16/05/2019,446
Cam4_,123,1599,16/05/2019,1086
Cam4_,123,1635,16/05/2019,1554
Cam4_,123,1671,16/05/2019,1453
Cam4_,123,1705,16/05/2019,264
Cam4_,123,1740,16/05/2019,1074
Cam4_,123,1775,16/05/2019,1992
Cam4_,123,1811,16/05/2019,1901
Cam4_,123,1846,16/05/2019,344
Cam4_,123,1881,16/05/2019,59
Cam4_,123,1915,16/05/2019,0
Cam4_,123,1951,16/05/2019,465
Cam4_,123,1986,16/05/2019,351
Cam4_,123,2020,16/05/2019,595
Cam4_,123,2055,16/05/2019,393
Cam4_,123,2090,16/05/2019,973
Cam4_,123,2125,16/05/2019,690
Cam4_,123,2161,16/05/2019,1237
Cam4_,123,2195,16/05/2019,1325
Cam4_,123,2228,16/05/2019,1677
Cam4_,123,2264,16/05/2019,1869
Cam4_,123,2301,16/05/2019,2014
Cam4_,123,2335,16/05/2019,2292
Cam4_,123,2370,16/05/2019,510
Cam4_,123,2404,16/05/2019,960
Cam4_,123,2439,16/05/2019,198
Cam4_,123,2476,16/05/2019,1060
Cam4_,123,2510,16/05/2019,1206
Cam4_,123,2546,16/05/2019,1303
Cam4_,123,2580,16/05/2019,1171
Cam4_,123,2616,16/05/2019,612
Cam4_,123,2650,16/05/2019,853
Cam4_,123,2685,16/05/2019,1366
Cam4_,123,2721,16/05/2019,1502
Cam4_,123,2755,16/05/2019,1679
Cam4_,123,2789,16/05/2019,952
Cam4_,123,2826,16/05/2019,1208
Cam4_,123,2861,16/05/2019,233
Cam4_,123,2895,16/05/2019,250
Cam4_,123,2930,16/05/2019,668
Cam4_,123,2964,16/05/2019,620
Cam4_,123,2998,16/05/2019,416
Cam4_,123,3034,16/05/2019,1659
Cam4_,123,3070,16/05/2019,1864
Cam4_,123,3104,16/05/2019,1390
Cam4_,123,3138,16/05/2019,341
Cam4_,123,3175,16/05/2019,765
Cam4_,123,3209,16/05/2019,957
Cam4_,123,3246,16/05/2019,0
Cam4_,123,3281,16/05/2019,0
Cam4_,123,3315,16/05/2019,0
Cam4_,123,3350,16/05/2019,432
Cam4_,123,3385,16/05/2019,74
Cam4_,123,3418,16/05/2019,360
Cam4_,123,3455,16/05/2019,0
Cam4_,123,3491,16/05/2019,0
Cam4_,123,3526,16/05/2019,0
Cam4_,123,3560,16/05/2019,0
Cam4_,123,3596,16/05/2019,0
Cam4_,123,3630,16/05/2019,0
Cam4_,123,3664,16/05/2019,0
Cam4_,123,3701,16/05/2019,80
Cam4_,123,3735,16/05/2019,0
Cam4_,123,3770,16/05/2019,147
Cam4_,123,3805,16/05/2019,54
Cam4_,123,3841,16/05/2019,0
Cam4_,123,3875,16/05/2019,0
Cam4_,123,3910,16/05/2019,0
Cam4_,123,3946,16/05/2019,0
Cam4_,123,3980,16/05/2019,0
Cam4_,123,4016,16/05/2019,0
Cam4_,123,4050,16/05/2019,0
Cam4_,123,4084,16/05/2019,0
Cam4_,123,4120,16/05/2019,0
Cam4_,123,4155,16/05/2019,0
Cam4_,123,4191,16/05/2019,0
Cam4_,123,4225,16/05/2019,0
Cam4_,123,4261,16/05/2019,0
Cam4_,123,4295,16/05/2019,0
Cam4_,123,4330,16/05/2019,0
Cam4_,123,4364,16/05/2019,0
Cam4_,123,4400,16/05/2019,0
Cam4_,123,4436,16/05/2019,0
Cam4_,123,4469,16/05/2019,0
Cam4_,123,4504,16/05/2019,0
Cam4_,123,4540,16/05/2019,0
Cam4_,123,4576,16/05/2019,0
Cam4_,123,4611,16/05/2019,0
Cam4_,123,4646,16/05/2019,0
Cam4_,123,4680,16/05/2019,0
Cam4_,123,4715,16/05/2019,0
Cam4_,123,4750,16/05/2019,0
Cam4_,123,4787,16/05/2019,0
Cam4_,123,4819,16/05/2019,0
Cam4_,123,4854,16/05/2019,0
Cam4_,123,4891,16/05/2019,40
Cam4_,123,4925,16/05/2019,0
Cam4_,123,4961,16/05/2019,0
Cam4_,123,5005,16/05/2019,0
Cam4_,123,515,16/05/2019,0
Cam4_,123,551,16/05/2019,0
Cam4_,123,586,16/05/2019,0
Cam4_,123,620,16/05/2019,398
Cam4_,123,656,16/05/2019,13
Cam4_,123,690,16/05/2019,1970
Cam4_,123,725,16/05/2019,641
Cam4_,123,761,16/05/2019,282
Cam4_,123,795,16/05/2019,1477
Cam4_,123,831,16/05/2019,386
Cam4_,123,865,16/05/2019,789
Cam4_,123,898,16/05/2019,291
Cam4_,123,937,16/05/2019,1575
Cam4_,123,970,16/05/2019,1753
Cam3_,124,1007,16/05/2019,61
Cam3_,124,1042,16/05/2019,137
Cam3_,124,1076,16/05/2019,129
Cam3_,124,1112,16/05/2019,278
Cam3_,124,1146,16/05/2019,131
Cam3_,124,1179,16/05/2019,0
Cam3_,124,1217,16/05/2019,750
Cam3_,124,1251,16/05/2019,867
Cam3_,124,1284,16/05/2019,1352
Cam3_,124,1322,16/05/2019,1404
Cam3_,124,1354,16/05/2019,647
Cam3_,124,1390,16/05/2019,385
Cam3_,124,1425,16/05/2019,1060
Cam3_,124,1460,16/05/2019,1432
Cam3_,124,1494,16/05/2019,1617
Cam3_,124,1531,16/05/2019,1651
Cam3_,124,1567,16/05/2019,691
Cam3_,124,1602,16/05/2019,1593
Cam3_,124,1636,16/05/2019,1906
Cam3_,124,1671,16/05/2019,1285
Cam3_,124,1706,16/05/2019,974
Cam3_,124,1740,16/05/2019,988
Cam3_,124,1776,16/05/2019,400
Cam3_,124,1810,16/05/2019,808
Cam3_,124,1843,16/05/2019,525
Cam3_,124,1882,16/05/2019,67
Cam3_,124,1916,16/05/2019,377
Cam3_,124,1950,16/05/2019,547
Cam3_,124,1986,16/05/2019,394
Cam3_,124,2020,16/05/2019,328
Cam3_,124,2056,16/05/2019,48
Cam3_,124,2090,16/05/2019,503
Cam3_,124,2126,16/05/2019,1216
Cam3_,124,2160,16/05/2019,1752
Cam3_,124,2193,16/05/2019,1591
Cam3_,124,2231,16/05/2019,717
Cam3_,124,2266,16/05/2019,846
Cam3_,124,2301,16/05/2019,158
Cam3_,124,2334,16/05/2019,122
Cam3_,124,2371,16/05/2019,2122
Cam3_,124,2406,16/05/2019,951
Cam3_,124,2440,16/05/2019,603
Cam3_,124,2474,16/05/2019,718
Cam3_,124,2511,16/05/2019,255
Cam3_,124,2544,16/05/2019,358
Cam3_,124,2581,16/05/2019,97
Cam3_,124,2615,16/05/2019,322
Cam3_,124,2650,16/05/2019,509
Cam3_,124,2683,16/05/2019,1304
Cam3_,124,2720,16/05/2019,746
Cam3_,124,2755,16/05/2019,433
Cam3_,124,2788,16/05/2019,421
Cam3_,124,2824,16/05/2019,516
Cam3_,124,2859,16/05/2019,468
Cam3_,124,2893,16/05/2019,1038
Cam3_,124,2931,16/05/2019,877
Cam3_,124,2964,16/05/2019,1138
Cam3_,124,2997,16/05/2019,263
Cam3_,124,3036,16/05/2019,0
Cam3_,124,3071,16/05/2019,0
Cam3_,124,3105,16/05/2019,399
Cam3_,124,3140,16/05/2019,841
Cam3_,124,3175,16/05/2019,1830
Cam3_,124,3210,16/05/2019,1585
Cam3_,124,3245,16/05/2019,673
Cam3_,124,3280,16/05/2019,506
Cam3_,124,3315,16/05/2019,133
Cam3_,124,3350,16/05/2019,241
Cam3_,124,3385,16/05/2019,679
Cam3_,124,3421,16/05/2019,330
Cam3_,124,3455,16/05/2019,96
Cam3_,124,3489,16/05/2019,543
Cam3_,124,3525,16/05/2019,496
Cam3_,124,3561,16/05/2019,0
Cam3_,124,3595,16/05/2019,101
Cam3_,124,3631,16/05/2019,0
Cam3_,124,3665,16/05/2019,0
Cam3_,124,3700,16/05/2019,0
Cam3_,124,3736,16/05/2019,0
Cam3_,124,3771,16/05/2019,0
Cam3_,124,3806,16/05/2019,0
Cam3_,124,3839,16/05/2019,0
Cam3_,124,3876,16/05/2019,48
Cam3_,124,3912,16/05/2019,0
Cam3_,124,3946,16/05/2019,0
Cam3_,124,3979,16/05/2019,0
Cam3_,124,4016,16/05/2019,0
Cam3_,124,4050,16/05/2019,0
Cam3_,124,4085,16/05/2019,0
Cam3_,124,4120,16/05/2019,0
Cam3_,124,4154,16/05/2019,0
Cam3_,124,4189,16/05/2019,0
Cam3_,124,4226,16/05/2019,0
Cam3_,124,4260,16/05/2019,0
Cam3_,124,4296,16/05/2019,0
Cam3_,124,4329,16/05/2019,0
Cam3_,124,4366,16/05/2019,0
Cam3_,124,4400,16/05/2019,0
Cam3_,124,4433,16/05/2019,0
Cam3_,124,4471,16/05/2019,0
Cam3_,124,4505,16/05/2019,0
Cam3_,124,4539,16/05/2019,0
Cam3_,124,4574,16/05/2019,0
Cam3_,124,4610,16/05/2019,0
Cam3_,124,4644,16/05/2019,0
Cam3_,124,4679,16/05/2019,0
Cam3_,124,4716,16/05/2019,0
Cam3_,124,4749,16/05/2019,0
Cam3_,124,4785,16/05/2019,0
Cam3_,124,4820,16/05/2019,0
Cam3_,124,4855,16/05/2019,0
Cam3_,124,4891,16/05/2019,0
Cam3_,124,4924,16/05/2019,0
Cam3_,124,4961,16/05/2019,0
Cam3_,124,5005,16/05/2019,0
Cam3_,124,517,16/05/2019,0
Cam3_,124,552,16/05/2019,229
Cam3_,124,585,16/05/2019,899
Cam3_,124,621,16/05/2019,0
Cam3_,124,657,16/05/2019,53
Cam3_,124,691,16/05/2019,1020
Cam3_,124,726,16/05/2019,360
Cam3_,124,761,16/05/2019,25
Cam3_,124,797,16/05/2019,271
Cam3_,124,830,16/05/2019,1193
Cam3_,124,867,16/05/2019,742
Cam3_,124,902,16/05/2019,910
Cam3_,124,934,16/05/2019,0
Cam3_,124,970,16/05/2019,0
Cam2_,125,1006,16/05/2019,663
Cam2_,125,1043,16/05/2019,13
Cam2_,125,1077,16/05/2019,0
Cam2_,125,1110,16/05/2019,59
Cam2_,125,1147,16/05/2019,69
Cam2_,125,1182,16/05/2019,0
Cam2_,125,1215,16/05/2019,237
Cam2_,125,1251,16/05/2019,345
Cam2_,125,1286,16/05/2019,1591
Cam2_,125,1320,16/05/2019,590
Cam2_,125,1355,16/05/2019,1239
Cam2_,125,1392,16/05/2019,592
Cam2_,125,1426,16/05/2019,1019
Cam2_,125,1462,16/05/2019,2469
Cam2_,125,1496,16/05/2019,1467
Cam2_,125,1531,16/05/2019,1980
Cam2_,125,1567,16/05/2019,1224
Cam2_,125,1600,16/05/2019,2402
Cam2_,125,1637,16/05/2019,1120
Cam2_,125,1671,16/05/2019,1588
Cam2_,125,1706,16/05/2019,974
Cam2_,125,1741,16/05/2019,732
Cam2_,125,1776,16/05/2019,639
Cam2_,125,1811,16/05/2019,670
Cam2_,125,1845,16/05/2019,838
Cam2_,125,1882,16/05/2019,804
Cam2_,125,1916,16/05/2019,1026
Cam2_,125,1952,16/05/2019,1235
Cam2_,125,1985,16/05/2019,1344
Cam2_,125,2021,16/05/2019,836
Cam2_,125,2057,16/05/2019,394
Cam2_,125,2091,16/05/2019,1409
Cam2_,125,2127,16/05/2019,1136
Cam2_,125,2161,16/05/2019,1165
Cam2_,125,2196,16/05/2019,539
Cam2_,125,2230,16/05/2019,320
Cam2_,125,2267,16/05/2019,989
Cam2_,125,2302,16/05/2019,1568
Cam2_,125,2337,16/05/2019,832
Cam2_,125,2370,16/05/2019,917
Cam2_,125,2406,16/05/2019,814
Cam2_,125,2442,16/05/2019,1616
Cam2_,125,2476,16/05/2019,1440
Cam2_,125,2510,16/05/2019,43
Cam2_,125,2547,16/05/2019,164
Cam2_,125,2580,16/05/2019,685
Cam2_,125,2616,16/05/2019,513
Cam2_,125,2651,16/05/2019,605
Cam2_,125,2686,16/05/2019,625
Cam2_,125,2720,16/05/2019,166
Cam2_,125,2755,16/05/2019,142
Cam2_,125,2791,16/05/2019,586
Cam2_,125,2825,16/05/2019,283
Cam2_,125,2861,16/05/2019,1242
Cam2_,125,2896,16/05/2019,533
Cam2_,125,2932,16/05/2019,1656
Cam2_,125,2966,16/05/2019,1818
Cam2_,125,2999,16/05/2019,1514
Cam2_,125,3035,16/05/2019,1694
Cam2_,125,3071,16/05/2019,1333
Cam2_,125,3107,16/05/2019,1679
Cam2_,125,3140,16/05/2019,1639
Cam2_,125,3176,16/05/2019,464
Cam2_,125,3212,16/05/2019,412
Cam2_,125,3247,16/05/2019,245
Cam2_,125,3280,16/05/2019,0
Cam2_,125,3317,16/05/2019,282
Cam2_,125,3351,16/05/2019,584
Cam2_,125,3386,16/05/2019,0
Cam2_,125,3420,16/05/2019,40
Cam2_,125,3458,16/05/2019,56
Cam2_,125,3491,16/05/2019,270
Cam2_,125,3527,16/05/2019,212
Cam2_,125,3562,16/05/2019,256
Cam2_,125,3596,16/05/2019,53
Cam2_,125,3631,16/05/2019,126
Cam2_,125,3666,16/05/2019,0
Cam2_,125,3702,16/05/2019,58
Cam2_,125,3736,16/05/2019,0
Cam2_,125,3771,16/05/2019,0
Cam2_,125,3806,16/05/2019,161
Cam2_,125,3842,16/05/2019,0
Cam2_,125,3877,16/05/2019,0
Cam2_,125,3912,16/05/2019,0
Cam2_,125,3947,16/05/2019,0
Cam2_,125,3982,16/05/2019,0
Cam2_,125,4015,16/05/2019,0
Cam2_,125,4050,16/05/2019,0
Cam2_,125,4086,16/05/2019,0
Cam2_,125,4121,16/05/2019,0
Cam2_,125,4156,16/05/2019,0
Cam2_,125,4191,16/05/2019,0
Cam2_,125,4227,16/05/2019,0
Cam2_,125,4262,16/05/2019,0
Cam2_,125,4297,16/05/2019,0
Cam2_,125,4330,16/05/2019,0
Cam2_,125,4366,16/05/2019,0
Cam2_,125,4401,16/05/2019,0
Cam2_,125,4436,16/05/2019,0
Cam2_,125,4472,16/05/2019,0
Cam2_,125,4506,16/05/2019,0
Cam2_,125,4541,16/05/2019,0
Cam2_,125,4575,16/05/2019,12
Cam2_,125,4611,16/05/2019,0
Cam2_,125,4647,16/05/2019,0
Cam2_,125,4682,16/05/2019,0
Cam2_,125,4715,16/05/2019,0
Cam2_,125,4753,16/05/2019,0
Cam2_,125,4787,16/05/2019,0
Cam2_,125,4822,16/05/2019,0
Cam2_,125,4856,16/05/2019,0
Cam2_,125,4892,16/05/2019,0
Cam2_,125,4927,16/05/2019,0
Cam2_,125,4960,16/05/2019,0
Cam2_,125,5005,16/05/2019,0
Cam2_,125,516,16/05/2019,0
Cam2_,125,553,16/05/2019,0
Cam2_,125,587,16/05/2019,0
Cam2_,125,620,16/05/2019,0
Cam2_,125,658,16/05/2019,232
Cam2_,125,692,16/05/2019,0
Cam2_,125,727,16/05/2019,96
Cam2_,125,761,16/05/2019,221
Cam2_,125,796,16/05/2019,760
Cam2_,125,832,16/05/2019,606
Cam2_,125,866,16/05/2019,1144
Cam2_,125,902,16/05/2019,1001
Cam2_,125,936,16/05/2019,697
Cam2_,125,970,16/05/2019,95
Cam1_,126,1005,16/05/2019,770
Cam1_,126,1039,16/05/2019,1188
Cam1_,126,1077,16/05/2019,642
Cam1_,126,1111,16/05/2019,59
Cam1_,126,1146,16/05/2019,207
Cam1_,126,1181,16/05/2019,294
Cam1_,126,1216,16/05/2019,1306
Cam1_,126,1251,16/05/2019,288
Cam1_,126,1286,16/05/2019,1210
Cam1_,126,1321,16/05/2019,1316
Cam1_,126,1356,16/05/2019,1294
Cam1_,126,1389,16/05/2019,1392
Cam1_,126,1425,16/05/2019,751
Cam1_,126,1461,16/05/2019,754
Cam1_,126,1497,16/05/2019,950
Cam1_,126,1532,16/05/2019,905
Cam1_,126,1567,16/05/2019,650
Cam1_,126,1601,16/05/2019,1306
Cam1_,126,1636,16/05/2019,2401
Cam1_,126,1671,16/05/2019,1834
Cam1_,126,1706,16/05/2019,431
Cam1_,126,1741,16/05/2019,1275
Cam1_,126,1776,16/05/2019,624
Cam1_,126,1812,16/05/2019,1047
Cam1_,126,1847,16/05/2019,1160
Cam1_,126,1882,16/05/2019,1529
Cam1_,126,1917,16/05/2019,1825
Cam1_,126,1952,16/05/2019,287
Cam1_,126,1987,16/05/2019,1005
Cam1_,126,2022,16/05/2019,760
Cam1_,126,2057,16/05/2019,423
Cam1_,126,2092,16/05/2019,0
Cam1_,126,2125,16/05/2019,645
Cam1_,126,2162,16/05/2019,574
Cam1_,126,2195,16/05/2019,204
Cam1_,126,2232,16/05/2019,90
Cam1_,126,2267,16/05/2019,134
Cam1_,126,2301,16/05/2019,286
Cam1_,126,2338,16/05/2019,257
Cam1_,126,2372,16/05/2019,843
Cam1_,126,2405,16/05/2019,984
Cam1_,126,2441,16/05/2019,52
Cam1_,126,2477,16/05/2019,1124
Cam1_,126,2511,16/05/2019,2287
Cam1_,126,2546,16/05/2019,1131
Cam1_,126,2581,16/05/2019,1708
Cam1_,126,2616,16/05/2019,1696
Cam1_,126,2650,16/05/2019,1511
Cam1_,126,2685,16/05/2019,1211
Cam1_,126,2721,16/05/2019,818
Cam1_,126,2756,16/05/2019,1460
Cam1_,126,2790,16/05/2019,1475
Cam1_,126,2825,16/05/2019,1376
Cam1_,126,2862,16/05/2019,1556
Cam1_,126,2896,16/05/2019,346
Cam1_,126,2930,16/05/2019,1172
Cam1_,126,2966,16/05/2019,1975
Cam1_,126,3001,16/05/2019,749
Cam1_,126,3035,16/05/2019,1061
Cam1_,126,3072,16/05/2019,1871
Cam1_,126,3107,16/05/2019,1359
Cam1_,126,3142,16/05/2019,988
Cam1_,126,3176,16/05/2019,387
Cam1_,126,3212,16/05/2019,646
Cam1_,126,3247,16/05/2019,278
Cam1_,126,3281,16/05/2019,809
Cam1_,126,3316,16/05/2019,1010
Cam1_,126,3352,16/05/2019,360
Cam1_,126,3386,16/05/2019,615
Cam1_,126,3421,16/05/2019,163
Cam1_,126,3456,16/05/2019,0
Cam1_,126,3491,16/05/2019,339
Cam1_,126,3526,16/05/2019,0
Cam1_,126,3560,16/05/2019,127
Cam1_,126,3597,16/05/2019,32
Cam1_,126,3632,16/05/2019,0
Cam1_,126,3664,16/05/2019,0
Cam1_,126,3702,16/05/2019,187
Cam1_,126,3736,16/05/2019,137
Cam1_,126,3773,16/05/2019,0
Cam1_,126,3806,16/05/2019,0
Cam1_,126,3841,16/05/2019,0
Cam1_,126,3876,16/05/2019,0
Cam1_,126,3911,16/05/2019,0
Cam1_,126,3946,16/05/2019,0
Cam1_,126,3981,16/05/2019,0
Cam1_,126,4016,16/05/2019,0
Cam1_,126,4050,16/05/2019,0
Cam1_,126,4087,16/05/2019,318
Cam1_,126,4121,16/05/2019,0
Cam1_,126,4156,16/05/2019,16
Cam1_,126,4190,16/05/2019,0
Cam1_,126,4227,16/05/2019,0
Cam1_,126,4261,16/05/2019,0
Cam1_,126,4295,16/05/2019,0
Cam1_,126,4332,16/05/2019,0
Cam1_,126,4366,16/05/2019,0
Cam1_,126,4400,16/05/2019,0
Cam1_,126,4436,16/05/2019,0
Cam1_,126,4472,16/05/2019,0
Cam1_,126,4506,16/05/2019,0
Cam1_,126,4541,16/05/2019,0
Cam1_,126,4575,16/05/2019,0
Cam1_,126,4612,16/05/2019,0
Cam1_,126,4647,16/05/2019,0
Cam1_,126,4679,16/05/2019,0
Cam1_,126,4716,16/05/2019,0
Cam1_,126,4751,16/05/2019,0
Cam1_,126,4787,16/05/2019,0
Cam1_,126,4820,16/05/2019,0
Cam1_,126,4856,16/05/2019,0
Cam1_,126,4891,16/05/2019,0
Cam1_,126,4925,16/05/2019,0
Cam1_,126,4960,16/05/2019,0
Cam1_,126,5005,16/05/2019,0
Cam1_,126,518,16/05/2019,0
Cam1_,126,553,16/05/2019,0
Cam1_,126,586,16/05/2019,270
Cam1_,126,622,16/05/2019,98
Cam1_,126,658,16/05/2019,307
Cam1_,126,692,16/05/2019,1131
Cam1_,126,726,16/05/2019,195
Cam1_,126,761,16/05/2019,0
Cam1_,126,795,16/05/2019,72
Cam1_,126,832,16/05/2019,714
Cam1_,126,866,16/05/2019,105
Cam1_,126,901,16/05/2019,766
Cam1_,126,936,16/05/2019,1071
Cam1_,126,971,16/05/2019,256
Cam4_,127,1005,15/05/2019,2274
Cam4_,127,1040,15/05/2019,388
Cam4_,127,1076,15/05/2019,266
Cam4_,127,1111,15/05/2019,706
Cam4_,127,1146,15/05/2019,87
Cam4_,127,1180,15/05/2019,720
Cam4_,127,1216,15/05/2019,116
Cam4_,127,1251,15/05/2019,600
Cam4_,127,1284,15/05/2019,1535
Cam4_,127,1321,15/05/2019,1343
Cam4_,127,1357,15/05/2019,1068
Cam4_,127,1391,15/05/2019,121
Cam4_,127,1426,15/05/2019,974
Cam4_,127,1461,15/05/2019,564
Cam4_,127,1495,15/05/2019,654
Cam4_,127,1530,15/05/2019,354
Cam4_,127,1565,15/05/2019,1080
Cam4_,127,1600,15/05/2019,1046
Cam4_,127,1635,15/05/2019,1868
Cam4_,127,1671,15/05/2019,697
Cam4_,127,1705,15/05/2019,327
Cam4_,127,1739,15/05/2019,945
Cam4_,127,1774,15/05/2019,182
Cam4_,127,1810,15/05/2019,698
Cam4_,127,1845,15/05/2019,1258
Cam4_,127,1881,15/05/2019,643
Cam4_,127,1915,15/05/2019,458
Cam4_,127,1951,15/05/2019,1064
Cam4_,127,1985,15/05/2019,477
Cam4_,127,2020,15/05/2019,172
Cam4_,127,2055,15/05/2019,412
Cam4_,127,2091,15/05/2019,2629
Cam4_,127,2127,15/05/2019,773
Cam4_,127,2161,15/05/2019,920
Cam4_,127,2195,15/05/2019,262
Cam4_,127,2230,15/05/2019,490
Cam4_,127,2264,15/05/2019,777
Cam4_,127,2300,15/05/2019,1254
Cam4_,127,2336,15/05/2019,1042
Cam4_,127,2370,15/05/2019,1155
Cam4_,127,2405,15/05/2019,892
Cam4_,127,2440,15/05/2019,1278
Cam4_,127,2475,15/05/2019,1103
Cam4_,127,2509,15/05/2019,566
Cam4_,127,2545,15/05/2019,1298
Cam4_,127,2580,15/05/2019,806
Cam4_,127,2615,15/05/2019,358
Cam4_,127,2649,15/05/2019,948
Cam4_,127,2685,15/05/2019,582
Cam4_,127,2721,15/05/2019,16
Cam4_,127,2755,15/05/2019,1048
Cam4_,127,2790,15/05/2019,1269
Cam4_,127,2826,15/05/2019,556
Cam4_,127,2860,15/05/2019,1413
Cam4_,127,2896,15/05/2019,288
Cam4_,127,2930,15/05/2019,88
Cam4_,127,2965,15/05/2019,1209
Cam4_,127,2999,15/05/2019,2051
Cam4_,127,3035,15/05/2019,1662
Cam4_,127,3070,15/05/2019,1705
Cam4_,127,3104,15/05/2019,598
Cam4_,127,3140,15/05/2019,496
Cam4_,127,3175,15/05/2019,909
Cam4_,127,3210,15/05/2019,1136
Cam4_,127,3246,15/05/2019,640
Cam4_,127,3280,15/05/2019,410
Cam4_,127,3314,15/05/2019,532
Cam4_,127,3350,15/05/2019,0
Cam4_,127,3386,15/05/2019,0
Cam4_,127,3420,15/05/2019,278
Cam4_,127,3455,15/05/2019,138
Cam4_,127,3490,15/05/2019,15
Cam4_,127,3523,15/05/2019,0
Cam4_,127,3560,15/05/2019,238
Cam4_,127,3605,15/05/2019,673
Cam4_,127,515,15/05/2019,0
Cam4_,127,551,15/05/2019,21
Cam4_,127,586,15/05/2019,0
Cam4_,127,621,15/05/2019,0
Cam4_,127,656,15/05/2019,0
Cam4_,127,690,15/05/2019,0
Cam4_,127,725,15/05/2019,517
Cam4_,127,761,15/05/2019,302
Cam4_,127,796,15/05/2019,1995
Cam4_,127,831,15/05/2019,1455
Cam4_,127,866,15/05/2019,1765
Cam4_,127,900,15/05/2019,559
Cam4_,127,935,15/05/2019,201
Cam4_,127,972,15/05/2019,1357
Cam3_,128,1006,15/05/2019,840
Cam3_,128,1040,15/05/2019,17
Cam3_,128,1074,15/05/2019,277
Cam3_,128,1110,15/05/2019,831
Cam3_,128,1145,15/05/2019,298
Cam3_,128,1181,15/05/2019,377
Cam3_,128,1216,15/05/2019,249
Cam3_,128,1250,15/05/2019,854
Cam3_,128,1285,15/05/2019,140
Cam3_,128,1320,15/05/2019,887
Cam3_,128,1354,15/05/2019,470
Cam3_,128,1390,15/05/2019,514
Cam3_,128,1424,15/05/2019,732
Cam3_,128,1461,15/05/2019,139
Cam3_,128,1495,15/05/2019,110
Cam3_,128,1531,15/05/2019,612
Cam3_,128,1566,15/05/2019,373
Cam3_,128,1599,15/05/2019,151
Cam3_,128,1636,15/05/2019,148
Cam3_,128,1670,15/05/2019,298
Cam3_,128,1703,15/05/2019,829
Cam3_,128,1741,15/05/2019,785
Cam3_,128,1775,15/05/2019,251
Cam3_,128,1811,15/05/2019,109
Cam3_,128,1846,15/05/2019,222
Cam3_,128,1882,15/05/2019,1182
Cam3_,128,1916,15/05/2019,1135
Cam3_,128,1948,15/05/2019,590
Cam3_,128,1986,15/05/2019,1504
Cam3_,128,2021,15/05/2019,1160
